0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258
0.02430545652,0.03359828919,10.00131517,0.03844011859,5.525734024,0.04436490602,0.02704173312,3.10019818,0.0232299325,12.87520373,0.04686763604,0.04423090764,0.09573719755,0.03523088273,0.03363159263,0.03985355387,1.260998203,0.1561700722,0.4890122913,9.192095154,2.598876075,0.08555622765,0.03011588949,0.1367164045,0.1091350337,0.02946389063,0.04727988592,0.04263760728,0.02759085916,0.06525813602,0.1695782659,0.0915463851,0.1048327731,0.1109931162,0.07572827766
0.04104451566,0.06084627991,9.47438757,0.06700653538,1.464735069,0.06833616444,0.04431470465,0.2365843906,0.04243384913,15.19009258,0.07917793378,0.07191929734,0.1631747021,0.05625348779,0.06186015457,0.06778132171,1.198498999,0.3588821041,1.332403605,7.900117109,0.3095043908,0.1701170303,0.05266174299,0.2243371057,0.2252624692,0.04921647515,0.08562896889,0.07755172907,0.04741883192,0.1236828713,0.4234933868,0.176035318,0.1845144504,0.1921197052,0.1437513353
0.0797760362,0.1282084368,3.115148152,0.1373345613,0.2784985639,0.1288379364,0.08312077327,0.3993030126,0.08624134603,11.72802887,0.1642728877,0.1524559516,0.3973970241,0.112214221,0.1259897428,0.1389331595,1.659537442,1.327805297,3.116177341,0.8175973045,0.5364842143,0.4939839051,0.1108079925,0.7315762934,0.6700765965,0.09292127868,0.1751306674,0.1573458616,0.09558111544,0.3156434073,1.723609146,0.3985274853,0.4935502339,0.5510797269,0.3288033902
0.152888417,0.3068635004,0.08175834012,0.3030937774,1.056002632,0.2358151384,0.1571524033,1.353006973,0.1706330314,5.36418445,0.3436185756,0.4485033396,1.439795757,0.2804040036,0.2596339908,0.2915411147,2.379847166,3.865556195,2.178825362,0.1858396475,2.044878019,1.698339505,0.2272866585,4.350134059,2.40781978,0.165314816,0.3834706448,0.3469637392,0.2027135542,0.8324290399,4.685447378,0.7990087434,1.937177576,3.297720686,0.8222277711
0.4892420275,0.9292219005,1.653486755,0.8988864059,2.84099405,0.8787512881,0.5517817929,4.246002156,0.4635403358,0.02732998214,1.207999624,1.570494572,5.404479525,0.9516610764,0.8044690582,0.9009605612,1.740967841,5.111129621,0.8374150125,1.654750748,4.790125802,3.61265308,0.6413032569,9.698176208,5.156344082,0.6122083418,0.946061402,1.035031273,0.6868547898,1.873903259,3.851766386,2.631823883,6.693344087,9.763970409,2.869227393
0.8435298942,1.266827623,2.508481484,1.659202793,2.472530914,1.750493752,1.126798092,2.915028093,0.7967018239,3.005386293,2.063445079,2.334189375,5.210509946,1.778739175,1.229721627,1.63274099,0.9976278319,1.289021346,0.9183447677,2.839406792,1.848582976,5.153351912,1.135382453,2.719390489,2.978226462,1.18739502,1.698957287,1.657339423,1.14882435,2.957050416,0.7751515628,4.385607037,4.574147615,4.357376724,3.750044351
0.8369046561,1.480687267,2.011727395,2.068003622,0.385445139,1.915673978,1.084362935,0.3390807508,0.8152330504,3.096746109,2.015758601,1.72712314,1.044929575,1.6289797,1.496767548,1.803717118,0.9038735621,0.6582115339,0.9471779527,1.646694127,0.3121232098,1.405837446,1.051373113,0.5201799812,0.889928739,1.223133229,2.07633429,2.63146487,1.029917911,3.55100066,0.5020446502,2.623054446,0.8650877508,0.6976937019,2.1216002
1.646312987,3.044712018,0.5149110835,4.507989656,0.6664613171,4.377581946,2.389126656,0.6483293627,1.478306522,0.3188409429,4.050266055,3.642504497,0.6468312584,3.977850132,2.765159123,4.373623674,1.52522936,0.5816781184,1.419489264,0.543262534,0.7913405313,1.022261443,1.776728134,0.6082648769,0.7330357527,2.595148766,4.086185402,5.984000221,2.325032604,2.657234571,0.590875707,1.53685571,0.8001480389,0.8296632461,1.940037489
2.685513935,3.904752944,1.52197288,4.817465573,1.909729765,5.370639053,3.617526055,1.928151753,2.440043864,2.248470105,4.276509362,4.068412335,0.7740464797,5.2168132,3.433433602,5.882342805,2.184670749,0.8928334487,2.296800351,1.662725441,2.358208706,1.052721236,2.82510422,0.9928246608,0.7633512332,3.73300767,4.176640112,3.590902223,3.627433255,1.929693549,0.9891102249,1.182502313,1.024317551,1.111346279,1.317481384
